/node0/timestamp,/node0/temperature,/node0/humidity
1647392384.7546766,22.12,0.51
1647392389.9509108,22.12,0.51
1647392394.122777,22.1,0.51
1647392399.3146584,22.09,0.51
1647392404.5126235,22.13,0.51
1647392409.7092233,22.15,0.51
1647392414.9044392,22.13,0.51
1647392419.0696573,22.12,0.51
1647392424.272234,22.12,0.51
1647392429.4800115,22.12,0.51
1647392434.6878026,22.13,0.51
1647392439.8782794,22.13,0.51
1647392445.07288,22.19,0.51
1647392449.229957,22.15,0.51
1647392454.426413,22.22,0.51
1647392459.648059,22.17,0.51
1647392464.8302815,22.16,0.51
1647392470.0306938,22.13,0.51
1647392474.1972096,22.12,0.51
1647392479.3963673,22.15,0.51
1647392484.5945077,22.13,0.51
1647392489.8042772,22.19,0.51
1647392494.9935255,22.17,0.51
1647392500.1872041,22.16,0.51
1647392504.3575745,22.15,0.51
1647392509.559181,22.13,0.51
1647392514.7525575,22.15,0.51
1647392519.9607472,22.13,0.51
1647392525.1456506,22.1,0.51
1647392529.3126068,22.09,0.51
1647392534.5167315,22.09,0.51
1647392539.7233262,22.13,0.51
1647392544.9194367,22.12,0.51
1647392550.1042366,22.09,0.51
1647392554.277305,22.1,0.51
1647392559.4800737,22.06,0.51
1647392564.686443,22.05,0.51
1647392569.888252,22.08,0.51
1647392575.068625,22.09,0.51
1647392580.2633643,22.09,0.51
1647392584.4249895,22.06,0.51
1647392589.6418102,22.09,0.51
1647392594.850741,22.1,0.51
1647392600.0342195,22.1,0.51
1647392605.2303538,22.1,0.51
1647392609.3958356,22.06,0.51
1647392614.589307,22.09,0.51
1647392619.795445,22.04,0.51
1647392624.997605,22.05,0.51
1647392630.1839573,22.04,0.51
1647392635.3900385,22.05,0.52
1647392639.5527544,22.08,0.51
1647392644.7633266,22.1,0.51
1647392649.9690368,22.09,0.51
1647392655.1611784,22.06,0.51
1647392660.3465261,22.02,0.51
1647392664.5105448,22.04,0.51
1647392669.7145317,22.01,0.51
1647392674.9054978,22.02,0.51
1647392680.1226,22.01,0.51
1647392685.314341,21.97,0.51
1647392690.5221748,21.99,0.52
1647392694.6776674,21.98,0.52
1647392699.8739705,21.99,0.52
1647392705.0872033,21.99,0.52
1647392710.271457,22.01,0.51
1647392715.467794,22.04,0.51
1647392719.6355164,22.02,0.51
1647392724.8368452,22.05,0.51
1647392730.0381463,22.04,0.51
1647392735.2442522,22.04,0.51
1647392740.4350119,22.02,0.51
1647392745.6421018,22.08,0.51
1647392749.7936761,22.06,0.51
1647392755.001454,22.08,0.51
1647392760.1979122,22.05,0.51
1647392765.3856728,22.02,0.51
1647392770.588854,22.02,0.51
1647392774.7447968,22.02,0.51
1647392779.9539232,22.02,0.51
1647392785.152965,22.02,0.52
1647392790.357169,21.98,0.52
1647392795.5603385,22.01,0.52
1647392800.7573085,22.02,0.51
1647392804.9145138,22.05,0.51
1647392810.1107368,22.06,0.51
1647392815.3182306,22.04,0.51
1647392820.5244255,22.04,0.51
1647392825.7073176,22.01,0.51
1647392829.8710966,22.04,0.51
1647392835.0741746,22.04,0.51
1647392840.265617,22.02,0.51
1647392845.4878194,22.04,0.51
1647392850.680078,22.06,0.51
1647392854.837207,22.08,0.51
1647392860.0374172,22.06,0.51
1647392865.2296603,22.08,0.51
1647392870.4498258,22.1,0.51
1647392875.647077,22.09,0.51
1647392880.8386424,22.13,0.51
1647392884.9949787,22.15,0.51
1647392890.183459,22.13,0.51
1647392895.3856788,22.16,0.51
1647392900.595669,22.17,0.51
1647392905.7914357,22.15,0.51
1647392909.9498322,22.12,0.51
1647392915.1467474,22.12,0.51
1647392920.3504884,22.12,0.51
1647392925.5704942,22.09,0.51
1647392930.7458112,22.08,0.51
1647392935.958376,22.09,0.51
1647392940.1044142,22.09,0.51
1647392945.3091352,22.08,0.51
1647392950.5182052,22.06,0.51
1647392955.7141876,22.02,0.51
1647392960.9046185,22.01,0.51
1647392965.077827,22.02,0.51
1647392970.2732897,22.05,0.52
1647392975.4681032,22.02,0.51
1647392980.6899915,22.02,0.51
1647392985.8717296,22.01,0.52
1647392991.0731492,22.01,0.52
1647392995.2294333,21.99,0.51
1647393000.4339917,22.01,0.52
1647393005.6235335,21.97,0.52
1647393010.8383646,21.98,0.52
1647393016.0402763,21.95,0.52
1647393020.1928415,21.94,0.52
1647393025.3838277,21.95,0.52
1647393030.595309,21.94,0.52
1647393035.810128,21.98,0.52
1647393040.9935188,21.94,0.51
1647393046.181595,21.95,0.52
1647393050.3543673,21.92,0.52
1647393055.5587745,21.94,0.52
1647393060.7652047,21.92,0.52
1647393065.952705,21.95,0.52
1647393071.1602886,21.94,0.52
1647393075.3185685,21.92,0.52
1647393080.5164464,21.91,0.52
1647393085.710394,21.92,0.52
1647393090.9153938,21.91,0.52
1647393096.1216607,21.89,0.52
1647393100.2743556,21.89,0.52
1647393105.4763763,21.94,0.52
1647393110.6837442,21.91,0.52
1647393115.8758783,21.87,0.52
1647393121.0859518,21.88,0.52
1647393126.2747006,21.87,0.52
1647393130.4253135,21.87,0.52
1647393135.6357446,21.88,0.52
1647393140.8287718,21.89,0.52
1647393146.0394406,21.89,0.52
1647393151.24177,21.92,0.52
1647393155.3939018,21.92,0.52
1647393160.5888717,21.92,0.52
1647393165.7963002,21.92,0.52
1647393170.9866698,21.94,0.52
1647393176.1931858,21.98,0.52
1647393181.3948472,22.01,0.52
1647393185.5523827,21.98,0.51
1647393190.7552447,21.98,0.51
1647393195.9472325,21.98,0.51
1647393201.165142,22.01,0.51
1647393206.3515196,22.01,0.51
1647393210.5244496,22.02,0.51
1647393215.7039979,22.01,0.51
1647393220.9145858,22.01,0.51
1647393226.1063612,22.04,0.51
1647393231.313187,22.04,0.51
1647393236.504762,22.02,0.51
1647393240.6797225,22.02,0.51
1647393245.8759604,22.02,0.51
1647393251.070091,22.02,0.51
1647393256.2811239,22.02,0.51
1647393261.474674,22.01,0.51
1647393265.644559,21.99,0.52
1647393270.8276622,21.97,0.52
1647393276.0289812,21.97,0.52
1647393281.2317097,21.97,0.52
1647393286.4345248,21.98,0.52
1647393290.595901,21.99,0.51
1647393295.8069918,21.98,0.52
1647393301.0009894,21.94,0.52
1647393306.189441,21.91,0.52
1647393311.4017282,21.94,0.52
1647393316.6075041,21.94,0.52
1647393320.770482,21.94,0.52
1647393325.9628305,21.92,0.52
1647393331.1526198,21.89,0.52
1647393336.3461137,21.91,0.52
1647393341.5507786,21.89,0.52
1647393345.7165387,21.88,0.52
1647393350.9118218,21.91,0.52
1647393356.1159356,21.88,0.52
1647393361.3074982,21.89,0.52
1647393366.5184975,21.89,0.52
1647393371.712018,21.85,0.52
1647393375.8747106,21.87,0.52
1647393381.0737493,21.85,0.52
1647393386.2716079,21.81,0.52
1647393391.475807,21.84,0.52
1647393396.6677287,21.87,0.52
1647393400.8305826,21.85,0.52
1647393406.0308845,21.85,0.52
1647393411.2339554,21.92,0.52
1647393416.4275434,21.88,0.52
1647393421.6376133,21.91,0.52
1647393426.8420975,21.91,0.52
1647393430.984486,21.91,0.52
1647393436.203104,21.92,0.52
1647393441.3908029,21.91,0.52
1647393446.5968142,21.94,0.52
1647393451.793083,21.91,0.52
1647393455.9584312,21.89,0.52
1647393461.1564066,21.91,0.52
1647393466.35041,21.94,0.52
1647393471.554543,21.91,0.52
1647393476.7603736,21.92,0.52
1647393480.9163795,21.89,0.52
1647393486.1143107,21.89,0.52
1647393491.3106084,21.89,0.52
1647393496.518442,21.89,0.52
1647393501.706207,21.89,0.52
1647393506.9134195,21.89,0.52
1647393511.0799158,21.89,0.52
1647393516.2788038,21.89,0.52
1647393521.4912248,21.84,0.52
1647393526.689571,21.84,0.52
1647393531.880238,21.82,0.52
1647393536.0405662,21.84,0.52
1647393541.2290375,21.84,0.52
1647393546.4275138,21.82,0.52
1647393551.6270204,21.84,0.52
1647393556.8262804,21.84,0.52
1647393562.0353599,21.85,0.52
1647393566.192089,21.85,0.52
1647393571.3956692,21.85,0.52
1647393576.5835986,21.85,0.52
1647393581.8026822,21.84,0.52
1647393587.0084915,21.85,0.52
1647393591.1475835,21.84,0.52
1647393596.354673,21.82,0.52
1647393601.5594306,21.87,0.52
1647393606.7522473,21.84,0.52
1647393611.95737,21.81,0.52
1647393617.1573586,21.81,0.52
1647393621.3176532,21.81,0.52
1647393626.5216634,21.8,0.52
1647393631.705647,21.8,0.52
1647393636.9135013,21.78,0.52
1647393642.118144,21.75,0.52
1647393646.2801135,21.81,0.52
1647393651.4948401,21.81,0.52
1647393656.6858506,21.8,0.52
1647393661.8806164,21.78,0.52
1647393667.0678458,21.75,0.52
1647393672.268074,21.78,0.52
1647393676.4307742,21.8,0.52
1647393681.6464202,21.82,0.52
1647393686.8243861,21.81,0.52
1647393692.0336165,21.82,0.52
1647393697.24471,21.8,0.52
1647393701.3876872,21.8,0.52
1647393706.6048877,21.84,0.52
1647393711.7945871,21.81,0.52
1647393716.9967692,21.82,0.52
1647393722.1902318,21.84,0.52
1647393727.3937416,21.84,0.52
1647393731.5407114,21.84,0.52
1647393736.7649999,21.8,0.52
1647393741.9511,21.81,0.52
1647393747.1626635,21.85,0.52
1647393752.3692746,21.87,0.52
1647393756.515203,21.88,0.52
1647393761.7149174,21.88,0.52
1647393766.9176679,21.88,0.52
1647393772.1063128,21.87,0.52
1647393777.3080094,21.91,0.52
1647393782.5144873,21.91,0.52
1647393786.6766324,21.87,0.52
1647393791.8665423,21.87,0.52
1647393797.0696247,21.87,0.52
1647393802.2680745,21.84,0.52
1647393807.4764109,21.84,0.52
1647393811.6386566,21.82,0.52
1647393816.8448825,21.78,0.52
1647393822.0295916,21.78,0.52
1647393827.2405908,21.77,0.52
1647393832.4275174,21.78,0.52
1647393836.5938237,21.78,0.52
1647393841.7962508,21.77,0.52
1647393846.9904766,21.78,0.52
1647393852.1945276,21.78,0.52
1647393857.3879435,21.78,0.52
1647393862.6028357,21.78,0.52
1647393866.7421515,21.74,0.52
1647393871.9487839,21.8,0.52
1647393877.1522453,21.77,0.52
1647393882.3451447,21.8,0.52
1647393887.5447342,21.81,0.52
1647393891.7147973,21.78,0.52
1647393896.9164915,21.8,0.52
1647393902.1200414,21.81,0.52
1647393907.3135743,21.78,0.52
1647393912.524242,21.78,0.52
1647393917.7233577,21.78,0.52
1647393921.8678765,21.77,0.52
1647393927.0750656,21.77,0.52
1647393932.277284,21.73,0.52
1647393937.469587,21.73,0.52
1647393942.689662,21.73,0.52
1647393946.829311,21.75,0.52
1647393952.0231671,21.75,0.52
1647393957.2320466,21.77,0.52
1647393962.4263427,21.78,0.52
1647393967.6332607,21.78,0.52
1647393972.8352735,21.81,0.52
1647393976.9859736,21.78,0.52
1647393982.1885834,21.8,0.52
1647393987.3951926,21.8,0.52
1647393992.5938344,21.78,0.52
1647393997.7931082,21.8,0.52
1647394001.9604144,21.81,0.52
1647394007.1566477,21.82,0.52
1647394012.3499234,21.81,0.52
1647394017.554099,21.82,0.52
1647394022.7473423,21.81,0.52
1647394026.9163904,21.82,0.52
1647394032.1062274,21.82,0.52
1647394037.315215,21.81,0.52
1647394042.5118651,21.78,0.52
1647394047.715801,21.78,0.52
1647394052.9082072,21.77,0.52
1647394057.0770133,21.77,0.52
1647394062.2781255,21.77,0.52
1647394067.4729292,21.77,0.52
1647394072.6833646,21.78,0.52
1647394077.8837469,21.8,0.52
1647394082.0346668,21.82,0.52
1647394087.2281432,21.84,0.52
1647394092.4352314,21.85,0.52
1647394097.6268396,21.82,0.52
1647394102.8252614,21.84,0.52
1647394108.0350218,21.85,0.52
1647394112.1894133,21.87,0.52
1647394117.3910513,21.88,0.52
1647394122.5842996,21.85,0.52
1647394127.7827117,21.84,0.52
1647394132.992676,21.85,0.52
1647394137.159647,21.84,0.52
1647394142.3480566,21.84,0.52
1647394147.5552099,21.82,0.52
1647394152.7474084,21.84,0.52
1647394157.9516137,21.84,0.52
1647394163.1576302,21.82,0.52
1647394167.3026757,21.81,0.52
1647394172.5057118,21.8,0.52
1647394177.7097487,21.81,0.52
1647394182.9108772,21.81,0.52
1647394188.119141,21.8,0.52
1647394192.276532,21.77,0.52
1647394197.4636598,21.81,0.52
1647394202.6854265,21.78,0.52
1647394207.8682492,21.77,0.52
1647394213.0865571,21.78,0.52
1647394218.2689507,21.78,0.52
1647394222.43967,21.81,0.52
1647394227.638319,21.78,0.52
1647394232.8423011,21.8,0.52
1647394238.0230796,21.81,0.52
1647394243.2412865,21.8,0.52
1647394247.390975,21.8,0.52
1647394252.598225,21.81,0.52
1647394257.7952437,21.77,0.52
1647394263.0064638,21.75,0.52
1647394268.1903663,21.77,0.52
1647394272.3424294,21.75,0.52
1647394277.5515776,21.77,0.52
1647394282.762535,21.8,0.52
1647394287.9528072,21.78,0.52
1647394293.1681314,21.78,0.52
1647394298.3542576,21.77,0.52
1647394302.5105696,21.78,0.52
1647394307.7082696,21.78,0.52
1647394312.9096866,21.82,0.52
1647394318.1057446,21.81,0.52
1647394323.3097641,21.8,0.52
1647394327.4723568,21.81,0.52
1647394332.6746151,21.82,0.52
1647394337.8624637,21.8,0.52
1647394343.0691676,21.82,0.52
1647394348.2746353,21.82,0.52
1647394353.4695015,21.82,0.52
1647394357.6342442,21.81,0.52
1647394362.8227,21.8,0.52
1647394368.027204,21.82,0.52
1647394373.2307765,21.81,0.52
1647394378.43543,21.81,0.52
1647394382.58197,21.82,0.52
1647394387.7998,21.8,0.52
1647394393.000107,21.81,0.52
1647394398.194107,21.8,0.52
1647394403.3872685,21.75,0.52
1647394407.561379,21.77,0.52
1647394412.756579,21.8,0.52
1647394417.9483538,21.78,0.52
1647394423.1555877,21.75,0.52
1647394428.3458478,21.75,0.52
1647394433.559938,21.75,0.52
1647394437.7214153,21.78,0.52
1647394442.9098039,21.75,0.52
1647394448.1070206,21.77,0.52
1647394453.3035686,21.77,0.52
1647394458.5076237,21.78,0.52
1647394462.6803346,21.77,0.52
1647394467.8709998,21.77,0.52
1647394473.0728269,21.74,0.52
1647394478.2755694,21.73,0.52
1647394483.4713209,21.74,0.52
1647394488.6788435,21.71,0.52
1647394492.8250504,21.7,0.52
1647394498.0304294,21.7,0.52
1647394503.2272289,21.7,0.52
1647394508.4326506,21.7,0.52
1647394513.637139,21.7,0.52
1647394517.78956,21.7,0.52
1647394522.9939709,21.67,0.52
1647394528.198582,21.67,0.52
1647394533.3861382,21.68,0.52
1647394538.5904272,21.65,0.52
1647394542.748589,21.67,0.52
1647394547.942923,21.65,0.52
1647394553.1554592,21.65,0.52
1647394558.3471563,21.67,0.52
1647394563.5637589,21.7,0.52
1647394568.7575934,21.67,0.52
1647394572.9185903,21.7,0.52
1647394578.1165981,21.7,0.52
1647394583.3065898,21.68,0.52
1647394588.5155811,21.7,0.52
1647394593.715231,21.71,0.52
1647394597.8757327,21.73,0.52
1647394603.0610085,21.73,0.52
1647394608.271953,21.75,0.52
1647394613.48282,21.74,0.52
1647394618.6886623,21.75,0.52
1647394623.8670254,21.74,0.52
1647394628.0342617,21.77,0.52
1647394633.236374,21.75,0.52
1647394638.4298513,21.71,0.52
1647394643.6359057,21.68,0.52
1647394648.8260996,21.7,0.52
1647394653.0031254,21.67,0.52
1647394658.2079327,21.65,0.52
1647394663.3916528,21.65,0.52
1647394668.6088514,21.67,0.52
1647394673.7881615,21.67,0.52
1647394678.9932542,21.68,0.52
1647394683.1507106,21.7,0.52
1647394688.351424,21.67,0.52
1647394693.5517237,21.68,0.52
1647394698.7462616,21.7,0.52
1647394703.952564,21.74,0.52
1647394708.1169717,21.75,0.52
1647394713.3084486,21.73,0.52
1647394718.5207276,21.74,0.52
1647394723.7016382,21.73,0.52
1647394728.9166696,21.75,0.52
1647394733.0837383,21.74,0.52
1647394738.2767642,21.71,0.52
1647394743.4698448,21.73,0.52
1647394748.6834276,21.73,0.52
1647394753.8754685,21.74,0.52
1647394759.074991,21.74,0.52
1647394763.231877,21.71,0.52
1647394768.432972,21.68,0.52
1647394773.6314387,21.68,0.52
1647394778.8372102,21.67,0.52
1647394784.0327475,21.67,0.52
1647394788.1952162,21.65,0.52
1647394793.3843977,21.64,0.52
1647394798.5892813,21.65,0.52
1647394803.8000846,21.67,0.52
1647394808.9960527,21.68,0.52
1647394814.1943886,21.65,0.52
1647394818.356725,21.67,0.52
1647394823.567166,21.68,0.52
1647394828.7573066,21.67,0.52
1647394833.949978,21.67,0.52
1647394839.1455278,21.68,0.52
1647394843.3046994,21.7,0.52
1647394848.508681,21.7,0.52
1647394853.7160623,21.7,0.52
1647394858.918791,21.68,0.52
1647394864.1063442,21.65,0.52
1647394869.3094113,21.68,0.52
1647394873.472011,21.71,0.52
1647394878.686029,21.7,0.52
1647394883.8745637,21.7,0.52
1647394889.071445,21.71,0.52
1647394894.2740638,21.73,0.52
1647394898.4270575,21.71,0.52
1647394903.644227,21.73,0.52
1647394908.8215237,21.73,0.52
1647394914.0418458,21.73,0.52
1647394919.2269652,21.71,0.52
1647394923.3873246,21.71,0.52
1647394928.5915382,21.73,0.52
1647394933.7832987,21.73,0.52
1647394938.9995954,21.75,0.52
1647394944.1875913,21.77,0.52
1647394949.3941236,21.77,0.52
1647394953.5493078,21.75,0.52
1647394958.7588484,21.77,0.52
1647394963.9517524,21.8,0.52
1647394969.1488922,21.78,0.52
1647394974.356249,21.75,0.52
1647394978.5125594,21.73,0.52
1647394983.7205892,21.71,0.52
1647394988.922288,21.7,0.52
1647394994.1012237,21.71,0.52
1647394999.3175309,21.73,0.52
1647395004.507928,21.7,0.52
1647395008.6756735,21.7,0.52
1647395013.8644986,21.71,0.52
1647395019.0724096,21.68,0.52
1647395024.2634711,21.65,0.52
1647395029.4633222,21.67,0.52
1647395033.6232874,21.67,0.52
1647395038.8378234,21.65,0.52
1647395044.0201416,21.65,0.52
1647395049.231568,21.65,0.52
1647395054.4275858,21.65,0.52
1647395059.6361074,21.68,0.52
1647395063.783744,21.67,0.52
1647395068.9934397,21.68,0.52
1647395074.196476,21.7,0.52
1647395079.397291,21.7,0.52
1647395084.5974774,21.67,0.52
1647395088.7597103,21.7,0.52
1647395093.9515796,21.7,0.52
1647395099.1456995,21.65,0.52
1647395104.350445,21.67,0.52
1647395109.563296,21.64,0.52
1647395113.7112145,21.63,0.52
1647395118.9129658,21.61,0.52
1647395124.1028624,21.61,0.52
1647395129.3119166,21.61,0.52
1647395134.5008998,21.6,0.52
1647395139.7162757,21.58,0.52
1647395143.8625028,21.61,0.52
1647395149.0761294,21.57,0.52
1647395154.2674055,21.6,0.52
1647395159.4715865,21.57,0.52
1647395164.6833344,21.57,0.52
1647395168.8386698,21.58,0.52
1647395174.0337653,21.58,0.52
1647395179.2277837,21.56,0.52
1647395184.4319422,21.56,0.52
1647395189.6329145,21.54,0.52
1647395194.827005,21.6,0.52
1647395198.9970968,21.58,0.52
1647395204.1910994,21.57,0.52
1647395209.393287,21.6,0.52
1647395214.5836747,21.63,0.52
1647395219.7878256,21.6,0.52
1647395223.9554956,21.63,0.52
1647395229.161144,21.6,0.52
1647395234.350535,21.61,0.52
1647395239.556968,21.64,0.52
1647395244.74918,21.61,0.52
1647395249.957653,21.64,0.52
1647395254.1065629,21.63,0.52
1647395259.3146558,21.61,0.52
1647395264.5047624,21.61,0.52
1647395269.7106752,21.63,0.52
1647395274.9078047,21.61,0.52
1647395279.0707881,21.61,0.52
1647395284.2739391,21.63,0.52
1647395289.4714215,21.6,0.52
1647395294.67199,21.58,0.52
1647395299.8636644,21.6,0.52
1647395304.0327938,21.63,0.52
1647395309.2313058,21.63,0.52
1647395314.4232962,21.6,0.52
1647395319.6327739,21.57,0.52
1647395324.8352835,21.58,0.52
1647395330.0378501,21.61,0.52
1647395334.1898694,21.61,0.52
1647395339.3932495,21.58,0.52
1647395344.6026816,21.58,0.52
1647395349.7993035,21.57,0.52
1647395355.0023737,21.6,0.52
1647395359.1519146,21.58,0.52
1647395364.3425345,21.61,0.52
1647395369.5606737,21.61,0.52
1647395374.7435184,21.64,0.52
1647395379.9507108,21.63,0.52
1647395384.1075706,21.63,0.52
1647395389.3062522,21.61,0.52
1647395394.5185022,21.57,0.52
1647395399.7068372,21.57,0.52
1647395404.9221606,21.58,0.52
1647395410.12339,21.57,0.52
1647395414.271617,21.57,0.52
1647395419.469706,21.56,0.52
1647395424.6845965,21.54,0.52
1647395429.868493,21.54,0.52
1647395435.0683267,21.56,0.52
1647395439.2334669,21.56,0.52
1647395444.4302557,21.56,0.52
1647395449.627738,21.58,0.52
1647395454.8247736,21.6,0.52
1647395460.0260394,21.6,0.52
1647395465.229444,21.61,0.52
1647395469.3920686,21.6,0.52
1647395474.595435,21.58,0.52
1647395479.7951083,21.57,0.52
1647395484.9936264,21.56,0.52
1647395490.1907794,21.53,0.52
1647395494.3436,21.54,0.52
1647395499.5432522,21.53,0.52
1647395504.7429142,21.51,0.52
1647395509.945001,21.53,0.52
1647395515.1452925,21.54,0.52
1647395520.359519,21.57,0.52
1647395524.5065029,21.58,0.52
1647395529.7166266,21.61,0.52
1647395534.923502,21.63,0.52
1647395540.1143823,21.64,0.52
1647395545.3108726,21.67,0.52
1647395549.4734063,21.65,0.52
1647395554.6802282,21.65,0.52
1647395559.867752,21.65,0.52
1647395565.0724723,21.63,0.52
1647395570.263086,21.64,0.52
1647395575.4679968,21.64,0.52
1647395579.6316893,21.64,0.52
1647395584.8263397,21.64,0.52
1647395590.0395417,21.64,0.52
1647395595.2235487,21.68,0.52
1647395600.4209046,21.67,0.52
1647395604.5974166,21.64,0.52
1647395609.786598,21.63,0.52
1647395614.9930537,21.61,0.52
1647395620.189287,21.61,0.52
1647395625.39225,21.6,0.52
1647395629.5424213,21.58,0.52
1647395634.752304,21.57,0.52
1647395639.9449415,21.57,0.52
1647395645.1547463,21.57,0.52
1647395650.3438187,21.57,0.52
1647395655.552886,21.6,0.52
1647395659.7109246,21.61,0.52
1647395664.9131956,21.58,0.52
1647395670.1063538,21.58,0.52
1647395675.30616,21.57,0.52
1647395680.510347,21.54,0.52
1647395684.6805627,21.57,0.52
1647395689.872296,21.54,0.52
1647395695.0656588,21.51,0.52
1647395700.2640717,21.51,0.52
1647395705.4737856,21.51,0.52
1647395710.6751177,21.5,0.52
1647395714.8335268,21.51,0.52
1647395720.039994,21.56,0.52
1647395725.2275026,21.54,0.52
1647395730.43094,21.54,0.52
1647395735.6211848,21.56,0.52
1647395739.797434,21.54,0.52
1647395744.9966435,21.53,0.52
1647395750.1889036,21.53,0.52
1647395755.3895361,21.56,0.52
1647395760.590603,21.56,0.52
1647395765.786651,21.58,0.52
1647395769.9437737,21.54,0.52
1647395775.1507945,21.56,0.52
1647395780.3563652,21.57,0.52
1647395785.5510023,21.56,0.52
1647395790.742277,21.56,0.52
1647395794.905161,21.58,0.52
1647395800.1123533,21.58,0.52
1647395805.3102152,21.58,0.52
1647395810.5143468,21.57,0.52
1647395815.7082472,21.58,0.52
1647395820.9111814,21.56,0.52
1647395825.071521,21.56,0.52
1647395830.262814,21.58,0.52
1647395835.4753845,21.6,0.52
1647395840.670231,21.61,0.52
1647395845.8707476,21.61,0.52
1647395850.032687,21.61,0.52
1647395855.2324748,21.61,0.52
1647395860.4351914,21.61,0.52
1647395865.6390805,21.58,0.52
1647395870.8307767,21.58,0.52
1647395876.0375464,21.57,0.52
1647395880.1939259,21.58,0.52
1647395885.385031,21.56,0.52
1647395890.597009,21.56,0.52
1647395895.7935927,21.57,0.52
1647395900.9953368,21.58,0.52
1647395905.1551864,21.57,0.52
1647395910.362271,21.57,0.52
1647395915.5626209,21.57,0.52
1647395920.7524946,21.57,0.52
1647395925.9449503,21.56,0.52
1647395931.1409342,21.53,0.52
1647395935.304009,21.54,0.52
1647395940.5080311,21.53,0.52
1647395945.7119365,21.54,0.52
1647395950.9129395,21.54,0.52
1647395956.1047235,21.5,0.52
1647395960.2754095,21.47,0.52
1647395965.4677665,21.49,0.52
1647395970.6853943,21.47,0.52
1647395975.8617957,21.47,0.52
1647395981.0677795,21.46,0.52
1647395985.2268455,21.47,0.52
1647395990.4239836,21.49,0.52
1647395995.6341531,21.51,0.52
1647396000.8392918,21.54,0.52
1647396006.0444574,21.56,0.52
1647396011.2264743,21.54,0.52
1647396015.4010537,21.56,0.52
1647396020.5926034,21.58,0.52
1647396025.7851613,21.58,0.52
1647396030.9889457,21.63,0.52
1647396036.1872249,21.6,0.52
1647396040.3621895,21.57,0.52
1647396045.5484645,21.56,0.52
1647396050.7598934,21.56,0.52
1647396055.9537313,21.51,0.52
1647396061.1570878,21.54,0.52
1647396066.3427923,21.49,0.52
1647396070.5142322,21.51,0.52
1647396075.7070572,21.51,0.52
1647396080.9062238,21.51,0.52
1647396086.1111577,21.53,0.52
1647396091.3165824,21.56,0.52
1647396095.4828975,21.56,0.52
1647396100.6797829,21.57,0.52
1647396105.8747945,21.58,0.52
1647396111.0716023,21.57,0.52
1647396116.265845,21.56,0.52
1647396121.4646664,21.6,0.52
1647396125.6411672,21.57,0.52
1647396130.8270235,21.6,0.52
1647396136.0291739,21.58,0.52
1647396141.224464,21.56,0.52
1647396146.424256,21.53,0.52
1647396150.5843494,21.56,0.52
1647396155.784108,21.53,0.52
1647396160.9869003,21.56,0.52
1647396166.2005167,21.57,0.52
1647396171.4004605,21.56,0.52
1647396176.5839171,21.51,0.52
1647396180.745635,21.51,0.52
1647396185.9528167,21.51,0.52
1647396191.1543148,21.5,0.52
1647396196.3527627,21.51,0.52
1647396201.5468557,21.56,0.52
1647396205.7084455,21.54,0.52
1647396210.914322,21.53,0.52
1647396216.1185722,21.53,0.52
1647396221.3160288,21.51,0.52
1647396226.5102699,21.53,0.52
1647396230.686926,21.49,0.52
1647396235.875668,21.47,0.52
1647396241.0667927,21.49,0.52
1647396246.2692666,21.49,0.52
1647396251.4730434,21.49,0.52
1647396256.6699324,21.51,0.52
1647396260.847952,21.5,0.52
1647396266.0230556,21.47,0.52
1647396271.2269542,21.46,0.52
1647396276.434145,21.46,0.52
1647396281.6352272,21.47,0.52
1647396285.7945328,21.47,0.52
1647396291.0062983,21.49,0.52
1647396296.201026,21.47,0.52
1647396301.3865635,21.46,0.52
1647396306.5928497,21.47,0.52
1647396311.7846308,21.45,0.52
1647396315.9690802,21.46,0.52
1647396321.1555035,21.43,0.52
1647396326.3410056,21.42,0.52
1647396331.5560071,21.43,0.52
1647396336.7446346,21.43,0.52
1647396340.9142709,21.43,0.52
1647396346.115627,21.43,0.52
1647396351.313012,21.4,0.52
1647396356.5151923,21.42,0.52
1647396361.702087,21.43,0.52
1647396366.9045417,21.4,0.52
1647396371.0694096,21.42,0.52
1647396376.2742236,21.42,0.52
1647396381.4788673,21.4,0.52
1647396386.6725426,21.4,0.52
1647396391.87797,21.37,0.52
1647396396.0322983,21.39,0.52
1647396401.2413366,21.39,0.52
1647396406.432989,21.37,0.52
1647396411.6388555,21.4,0.52
1647396416.8272142,21.39,0.52
1647396420.9897692,21.39,0.52
1647396426.1967342,21.37,0.52
1647396431.3838587,21.4,0.53
1647396436.5865905,21.4,0.53
1647396441.784993,21.42,0.53
1647396446.9863315,21.46,0.52
1647396451.1524463,21.47,0.52
1647396456.34587,21.49,0.52
1647396461.5629354,21.47,0.52
1647396466.7498732,21.47,0.52
1647396471.9473984,21.5,0.52
1647396476.1107614,21.49,0.52
1647396481.328528,21.49,0.52
1647396486.5081553,21.45,0.52
1647396491.7125432,21.45,0.52
1647396496.9027562,21.42,0.52
1647396502.1141682,21.43,0.52
1647396506.2741508,21.42,0.52
1647396511.475131,21.39,0.52
1647396516.6730394,21.43,0.53
1647396521.863137,21.43,0.53
1647396527.0618093,21.43,0.52
1647396531.2384706,21.45,0.52
1647396536.4270947,21.45,0.52
1647396541.6345801,21.42,0.52
1647396546.8210945,21.43,0.52
1647396552.0251758,21.46,0.52
